y_true,y_pred
2.5854297e-05,-19.555576
2.5854297e-05,-33.556126
2.5854297e-05,-25.320713
2.5854297e-05,-11.2712145
2.5854297e-05,23.284512
2.5854297e-05,88.48965
72.40005,268.4931
1257.2,964.5204
2690.0,2302.8696
3394.4,3266.3918
3711.2002,3802.4543
3861.6,3884.491
3751.6,3685.6558
3340.0,3284.0696
2538.7998,2465.4436
1435.6,1235.3226
335.6,372.67236
3.199977,-14.291051
2.5854297e-05,-122.747475
2.5854297e-05,-130.20273
2.5854297e-05,-81.16532
2.5854297e-05,-74.33286
2.5854297e-05,-32.69785
2.5854297e-05,-6.268895
2.5854297e-05,4.9750624
2.5854297e-05,17.174953
2.5854297e-05,35.59347
2.5854297e-05,63.697536
2.5854297e-05,108.44912
2.5854297e-05,181.9047
103.200035,390.55338
1082.4,821.3856
2020.0,1957.3162
3082.0,3385.5525
3570.8,3621.3342
3657.2,3447.3167
3493.6,3201.6445
3087.5999,2647.231
2199.5999,1886.7937
984.4,943.94
265.19998,268.74063
6.399989,-32.18497
2.5854297e-05,-130.39499
2.5854297e-05,-113.29514
2.5854297e-05,-71.91239
2.5854297e-05,-52.81638
2.5854297e-05,14.470729
2.5854297e-05,5.953212
2.5854297e-05,-18.562473
2.5854297e-05,-48.439182
2.5854297e-05,-55.527683
2.5854297e-05,-55.14829
2.5854297e-05,-47.81809
2.5854297e-05,-14.235692
58.39999,132.24252
1415.2,723.0044
2832.4,1896.2819
3501.2,3045.1519
3829.2,3462.9019
3924.8,3680.5876
3768.7998,3547.5862
3388.8,3141.457
2747.2,2351.153
1727.6,1311.5901
412.80002,413.28314
2.8000135,50.57205
2.5854297e-05,-79.96177
2.5854297e-05,-90.49247
2.5854297e-05,-73.02018
2.5854297e-05,-57.305393
2.5854297e-05,-25.889683
2.5854297e-05,-0.7873887
2.5854297e-05,20.991299
2.5854297e-05,40.82992
2.5854297e-05,49.428616
2.5854297e-05,64.85342
2.5854297e-05,99.79177
2.5854297e-05,150.78275
